text,amount,category,payment_method,payment_provider,bank_account,text_source
Spent 8913 on a quick Tata CLiQ order with Slice,8913,shopping,upi,null,Slice,english
Cab fare 4612 to Ola.,4612,cab,unknown,,,english
Paid lab test 13566 in cash.,13566,healthcar,cash,,,english
Karan se 5156 wapas liya cash mein,5156,peer,cash,,,hinglish
index fund account mein 7308 daale from BOB,7308,investment,unknown,,BOB,hinglish
school fees subscription 2226 cash,2226,education,cash,,,ocr_receipt
16917 for medicines at Netmeds cash payment.,16917,healthcare,cash,,,english
Rapido for 663 using bhim,663,travel,upi,bhim,,voice
Zomato pe 2447 ka bill cash kiya,2447,food,cash,,,hinglish
7684 spent on petrol pump travel with PayTM,7684,travel,upi,paytm,,ocr_upi
Arjun ka udhaar 4434 vapas kiya Phone Pe pe,4434,friends,upi,phonepe,,voice
main 5797 pharmacy mein de aaya cash,5797,healthcare,cash,,,voice
Foodpanda order from mess 2377 Fi,2377,food,upi,fi,Fi Money,ocr_receipt
  installment ka EMI 16365.47 auto debit hogaya  ,16365.47,EMI,card,,,hinglish
"   Bhai, maintenance ka bill clear kar diya 4914.41 ka, ke card se   ",4914.41,bills,card,,,hinglish
5873 paid for lab tests at eye clinic using Union Bank CRED.,5873,healthcar,upi,cred,union bank,english
Arjun ko diye 8962 BHIM ke through.,8962,friends,upi,bhim,,ocr_upi
Reliance Digital ka bill 16280 paid by PayTM,16280,retail,upi,paytm,,voice
home loan EMI installment 2349.71 paid from Canara Bank,2349.71,emi,unknown,,canara,ocr_upi
IndiGo travel expense 5079 deducted from Niyo,5079,travel,upi,None,niyo,hinglish
dentist ka 1681.26 ka bill Jupiter ke card se pay,1681.26,healthcare,upi,jupiter,jupiter,hinglish
"Dinner at Swiggy 548 rupees, BHIM",548,food,upi,bhim,,english
"roommate ka birthday gift, contributed 8729 through Niyo",8729,freind,Upi,niyo,niyo,english
   canteen ko 819 diya Niyo se  ,-819,food,upi,niyo,niyo,hinglish
"2490.08 debited for Biryani Blues order, cash",2490.08,food,card,,,ocr_upi
Cleared stationery dues 37812.54 BHIM,37812.54,education,upi,bhim,,ocr_receipt
Tata CLiQ 14099 done through Fi,14099,shopping,upi,,fi,english
EMI 7296 to BOB using debit card,7296,emi,card,,bob,ocr_receipt
Cab fare 10148 to Uber.,10148,travell,UNKNOWN,,,english
Spent 14681 on a quick Bewakoof order with Fi,14681,shopping,upi,fi,fi,english
Croma bill paid: 21440 via Google Pay,21440,purchase,upi,gpay,,ocr_upi
   aaj Hotstar movie for 2317.09 on jupiter from PNB   ,0.01,entertainment,upi,jupiter,jupiter,voice
38911.10 school fees coaching fee paytm se,38911.10,travel,upi,paytm,,voice
45645 stationery coaching fee paytm se,--,education,upi,paytm,,voice
null,1789,food,upi,jupiter,jupiter,ocr_upi
Booked course course for 19547 with Slice,19547,eduation,upi,slice,slice,english
paid 9372 for metro via bhim upi,9372,travel,Upi,null,,voice
recurring deposit SIP auto-debit 48269 ho gaya,48269,invstment,card,,,hinglish
"JioMart ka online order, 1925 debit hua cash se",1925,food,card,,,hinglish
Paid 1002 to maintenance from PNB using BHIM,1002,utilities,upi,bhim,pnb,ocr_receipt
"Neha ko 2441.61 udhaar liya yaar, kal return karunga",2441.61,freind,unknown,,,hinglish
stocks pe 42397.88 lagaya yaar,42397.88,investment,unknown,,,hinglish
Netmeds pe 1879 udhar diye cash se,1879,travel,cash,,,hinglish
flatmate ko de diya 4120.59 rent ka hissa PayTM se,4120.59,peer,upi,paytm,,voice
"Bhai, bike loan EMI ka 4921.90 de diya cash se",4921.90,installment,cash,,,hinglish
Order from Zomato of 1907 using cash,1907,grocery,cash,,,ocr_upi
Paid 816 at JioCinema with CRED,nan,movies,upi,None,,english
SonyLIV recharge 1395 using slice,1395,entertainment,upi,slice,Slice,ocr_receipt
education loan EMI ka 14888 Slice se diya,--,emi,upi,slice,Slice,hinglish
installment installment 2117 paid from Kotak Mahindra,999999.99,emi,unknown,,kotak,ocr_upi
"1670 rupee Blinkit ke liye nikle, cash use kiya",1670,food,cash,,,hinglish
19435 paid at Apollo Pharmacy using RBL Bank Niyo,19435,medical,upi,niyo,niyo,ocr_receipt
Monthly BookMyShow subscription 602 by phonepe,602,emi,upi,phonepe,,english
mutual fund SIP account mein 18046 daale from Niyo,18046,invstment,upi,niyo,Niyo,hinglish
aaj FD ka 43657 debit hua GPay se,--,invstment,upi,null,,voice
"Split the hotel cost with friend, my part 3862.15 Fi Money",3862.15,friends,upi,null,fi,english
"Coffee on me, flatmate ko 914 pay kiya",914,friends,unknown,,,hinglish
Spent 59576 on exam fee course materials,59576,school,unknown,,,ocr_receipt
Udemy ki fees 57081.69 di cash se,57081.69,education,cash,,,hinglish
Made mobile recharge payment of 1881 via Phone Pe,1881,bills,upi,phonepe,,english
main 2579 doctor ko Paytm se de diya,2579,healthcare,upi,paytm,,voice
BookMyShow movie 235 mein book kardi account se,235,entertainment,unknown,,,hinglish
  PPF monthly contribution of 3241.87 by Phone Pe. ,3241.87,investment,upi,phonepe,,english
diagnostic center pe 22875.43 ka payment Fi card se,22875.43,healthcare,upi,fi,fi,hinglish
   FD ke liye 37770 ka SIP gpay se diya   ,37770,mutual fund,upi,NA,,hinglish
"6942 gaye Amazon pe, cash se settle kiya",6942,shopping,cash,,,hinglish
crypto SIP 17071 via cash,17071,investment,cash,,,ocr_receipt
recurring deposit ki installment 3783 paid with CRED,3783,investment,upi,cred,,voice
food court ka khana 1333 ka pay se payment hua,999999.99,meal,unknown,,,voice
mera personal loan EMI ka payment 33237 ho gaya slice pe,33237,installment,Upi,slice,slice,voice
credit card EMI ke liye 14015.72 ka payment kardia card pe,14015.72,emi,upi,cred,,hinglish
roommate ki shaadi ka gift 1286 paytm se bheja,1286,friends,upi,paytm,,hinglish
lab test ke liye 11242 advance diya Visa pe,11242,healthcare,card,,,hinglish
"Sneha se liya 7970 for cab share, PhonePe se",nan,friends,upi,null,,hinglish
Myntra ka bill 28503.34 paid by cash,28503.34,shopping,cash,,,voice
   doctor payment 24728 by niyo  ,24728,pharmacy,upi,niyo,niyo,ocr_upi
   Payment of 5599 for Sneha from IndusInd account via CRED.   ,5599,friends,upi,cred,indusind,ocr_upi
Reliance Digital se shopping 27500 ka paytm se diya,27500,shopping,upi,paytm,,voice
"brother ko 8442 udhaar liya yaar, kal return karunga",8442,friends,unknown,,,hinglish
FD ke liye 34416.21 ka SIP CRED se diya,34416.21,investment,upi,cred,,hinglish
"mobile recharge ka recharge kiya hai 3070.77 ka, credit card pe",3070.77,utilities,upi,cred,,hinglish
sister paid back 5300 via cash,5300,Friends,cash,,,ocr_receipt
checkup 22905 UPI cash.,22905,healthcare,CASH,,,english
Udemy ke liye 5469 pay kiye Fi Money card se,5469,education,upi,fi,fi,hinglish
metro ki cab ke 8370.47 phonepe se transfer kar diye,8370.47,travel,upi,phonepe,,hinglish
Goibibo booking for 4264 using card,4264,travel,card,,,ocr_upi
aaj doctor fees 22233.75 cash mein de aaya,22233.75,hospital,cash,,,voice
lab test ke liye 6412 advance diya CRED pe,6412,healthcare,upi,cred,,hinglish
--,264,dining,card,,,ocr_receipt
  Coursera subscription renew kiya 47537 ka  ,47537,tution,unknown,,,hinglish
Paytm se tuition ka 40420 ka bill pay kiya.,None,school,upi,paytm,,ocr_upi
checkup ka bill 16891 cash pe clear kiya,16891,healthcare,cash,,,hinglish
PhonePe se Netflix ko 1147 ka payment,1147,entertainment,upi,phonepe,,ocr_upi
Paid 15046 to eye clinic by Slice,15046,pharmacy,upi,slice,Slice,ocr_receipt
"  2355 debited for restaurant order, Fi  ",2355,foods,Upi,fi,fi,ocr_upi
23340 EMI ke liye Jupiter se pay kiya,23340,emi,upi,jupiter,jupiter,hinglish
PayTM se Priya ko 6959 transfer.,6959,friends,upi,paytm,,ocr_upi
   PPF ke liye 3155 invest kiya bhai  ,3155,mutual fund,unknown,,,hinglish
Sneha ko 2524 ka UPI payment Niyo se kiya.,2524,friends,upi,nan,niyo,ocr_upi
"   Pizza Hut ka online order, 1640 debit hua CRED se  ",1640,food,upi,cred,,hinglish
"Zepto meal, paid 1741 via Fi",1741,Food,upi,fi,fi,ocr_upi
paid personal loan EMI of 30357.33 by bhim,30357.33,loans,upi,bhim,,voice
Food expense at Subway 1805.47 by cash,1805.47,dining,cash,,,english
bhai BookMyShow ka bill 2323 de diya cash pe,2323,movies,cash,,,voice
INOX pe movie dekhne ka 1776.35 spend kiya,1776.35,leisure,unknown,,,hinglish
apne account se diagnostic center ko 18366 transfer kiya,18366,Health,unknown,,,voice
Bewakoof 1215 done through paytm,1215,retail,upi,paytm,,english
Spent 3171 on SpiceJet from Kotak,3171,entertainment,unknown,,kotak,ocr_receipt
bhai SonyLIV ka bill 2379.26 de diya slice pe,2379.26,entertainment,upi,slice,slice,voice
DTH recharge ka bill 4556 diya,4556,food,unknown,,,voice
Tata CLiQ transaction: 26992 via cash from Fi,26992,shopping,upi,fi,fi,ocr_upi
"IRCTC me 3230 pay kiya, mode Google Pay.",3230,cab,upi,gpay,,english
Bewakoof 13767.67 UPI cash,13767.67,shopping,cash,,,ocr_receipt
fees 13456.90 tuition ko diya cash,None,education,cash,,,voice
41181 invested in gold using Phone Pe,,investment,upi,phonepe,,ocr_receipt
2839.87 for this month's EMI from Niyo,2839.87,emi,upi,--,niyo,voice
570 deducted for BookMyShow subscription,570,entertainment,unknown,,,english
Blinkit bill paid 1673 via niyo,1673,food,upi,niyo,niyo,english
Neha ke liye lunch 3276 PhonePe se,3276,p2p,upi,phonepe,,ocr_receipt
24949 paid for lab tests at MedPlus using HDFC Bank Slice.,24949,healthcare,upi,slice,slice,english
"Paid installment, amount 32871 via CRED",32871,emi,upi,cred,,ocr_upi
Ola se 11272 ka recharge card se kiya,11272,travel,card,,,hinglish
main EMI ka 7207 de diya credit card se,7207,emi,upi,cred,,voice
eye clinic ke paise 5546 card se deduct hue,5546,healthcare,card,,,hinglish
Doctor's fee 2355.76 paid by cash,2355.76,healthcare,cash,,,ocr_receipt
PharmEasy se medicine li 3371.07 ka cash kiya,3371.07,healthcare,cash,,,hinglish
22032 ka car loan EMI bhej diya slice se,22032,loan,upi,slice,slice,hinglish
Bill payment for Jio recharge of 4514 via credit card,4514,utilities,upi,cred,,ocr_upi
Sent 531 for Jio recharge by cred from ICICI,531,utility,upi,cred,ICICI,english
13103 for medicines at checkup cash payment.,13103,healthcare,cash,,,english
18583.89 ka bike loan EMI bhej diya debit card se,18583.89,installment,card,,,hinglish
7515 flatmate ko diya for movie tickets via niyo,7515,p2p,upi,niyo,niyo,hinglish
Amazon 21912 cash,21912,shopping,cash,,,ocr_receipt
main rent ka 742 bheja Slice se,742,recharge,upi,slice,Slice,voice
Cleared Coursera dues 50398 Visa,50398,tution,card,,,ocr_receipt
  18150 gone for credit card EMI  ,18150,emi,upi,cred,,english
Recharged doctor app with 19148.69 via cash.,19148.69,healthcare,cash,,,english
,22785,shopping,unknown,,,english
  Fees 30178 to coaching by card  ,30178,education,card,,,ocr_receipt
netmeds ka order 22748 upi se clear kardia,22748,healthcare,unknown,,,voice
EMI for car loan EMI - 38048.73 using Phone Pe,38048.73,emi,upi,phonepe,,english
"   auto flight booking 7827, paid by cash.   ",null,emi,cash,,,english
"mall se 11888.24 ka maal aaya, BHIM se pay kiya",11888.24,retail,upi,bhim,,hinglish
Monthly credit card EMI of 16634 paid via card,16634,emi,upi,cred,,hinglish
checkup 9219.21 rupees paid with Fi Money,9219.21,healthcare,upi,None,fi,ocr_receipt
home loan EMI auto-debit of 16311.53 from HDFC Bank on CRED,16311.53,installment,upi,cred,hdfc,ocr_upi
main ne INOX ke liye 2126 spend kiye phonepe se,2126,entertainment,upi,phonepe,,voice
paid 49014 for monthly Angel One from Canara account,49014,invstment,unknown,,canara,voice
returned brother my share 1322 on phonepe,1322,friends,upi,phonepe,,voice
gas bill ka bill pay kiya 3073 cash se,3073,utilities,cash,,,hinglish
Neha to cash 6406.75 for dinner split,6406.75,transfer,cash,,,voice
"metro ne 4495 ka ride liya, payment Fi Money se",4495,travel,upi,fi,Fi,hinglish
aaj MakeMyTrip ke liye 8457.06 diya YES BANK card se,8457.06,travel,card,,yes bank,voice
null,7130.90,transfer,unknown,,kotak,hinglish
"Karan ne 3540 maanga tha, wapas kiya cash pe",3540,transfer,cash,,,hinglish
Visa se credit card EMI ka 31533 ka payment,31533,EMI,upi,cred,,ocr_receipt
Coursera subscription 34915 Phone Pe,34915,education,upi,phonepe,,ocr_receipt
aaj gas bill pay kiya 4971 from State Bank,4971,utilities,unknown,,sbi,voice
bhai movie ticket ke liye 1055 cash se book kiya BookMyShow pe,1055,entertainment,CASH,,,hinglish
"Bhai, Jio recharge ka bill clear kar diya 2830 ka, ke card se",2830,utilities,CARD,,,hinglish
course coaching class 54787.61 from Indusind Bank account,54787.61,education,unknown,,indusind,english
Niyo se JioCinema ko 2329 transfer for entertainment,2329,OTT,upi,niyo,niyo,hinglish
bike loan EMI ka installment 35279 Niyo pe de diya,35279,emi,upi,niyo,niyo,hinglish
"DTH recharge ke liye cash diya 189 ki, baad me Visa se adjust karunga",189,recharge,card,,,hinglish
Uber se 5495.16 ka bill Fi se clear,5495.16,travel,upi,fi,fi,ocr_upi
Booked HP petrol ticket for 5030 via cash.,5030,travel,cash,,,english
Medical bill of 5964 at lab test via card,5964,healthcare,card,,,ocr_upi
recurring deposit ke liye 18089 invest kiya bhai,18089,invest,unknown,,,hinglish
merchant se khana mangaya 604 ka HDFC card se payment,604,meal,card,,hdfc,voice
"8794.25 ka course liya school fees pe, card se payment hua",8794.25,study,card,,,hinglish
Petrol 14762 at Goibibo.,14762,Transport,UNKNOWN,,,english
59579 for tuition books on GPay,59579,education,upi,gpay,,english
   7193.86 sip in crypto through .  ,7193.86,investment,unknown,,,english
"Bhai, electricity bill ka bill clear kar diya 1959.20 ka, Bandhan Bank ke card se",1959.20,utility,card,,bandhan,hinglish
electricity bill pe 4224.70 spend kiya using cred,4224.70,utilities,upi,cred,,hinglish
12012 physio ko transfer kiya cash se,12012,Health,cash,,,hinglish
"2188 rupee Pizza Hut ke liye nikle, Niyo use kiya",2188,food,upi,niyo,Niyo,hinglish
Sent 4770 for electricity bill by cash from Union Bank,4770,utilities,cash,,union bank,english
4641.77 ka gas bill payment done via Jupiter,4641.77,utilities,upi,jupiter,jupiter,hinglish
Air India pe 9497 spend kiye using UPI,9999999,travel,unknown,,,hinglish
Arjun ke liye coffee 9062 pay slice se,9062,friends,upi,slice,Slice,voice
Fi Money se credit card EMI ka 30292.14 bheja,30292.14,emi,upi,cred,fi,english
Air India for 145 on cash,145,commute,cash,,,ocr_receipt
"Lunch at Behrouz for 731, paid by Niyo",731,restuarant,upi,niyo,Niyo,hinglish
"Ananya ka birthday gift, contributed 6636.93 through GPay",6636.93,peer,upi,gpay,,english
Travel expense 975.48 for IndiGo using cash.,975.48,travel,cash,,,english
8920.93 paid for HP petrol ride on Fi Money,8920.93,fuel,upi,fi,fi,ocr_upi
7962 sent to sister using Fi,7962,peer,upi,fi,Fi Money,ocr_receipt
Fi Money se Hotstar ko 2178 transfer for entertainment,2178,--,upi,fi,Fi Money,hinglish
37692 sip in PPF through State Bank.,37692,invstment,unknown,,sbi,english
i bought gold worth 22754 using cred,22754,investment,upi,cred,,voice
Angel One pe 2581 ka order confirm Niyo se,2581,,upi,fi,niyo,hinglish
BigBasket pe 1507 ka bill BHIM kiya,1507,food,upi,bhim,,hinglish
Burger King 226 wala order Phone Pe se kiya,0,food,upi,phonepe,,english
Sent 960 for wifi bill by BHIM from Bandhan,960,utilities,upi,bhim,bandhan,english
Coursera course fee 2934 transferred via cash,2934,eduation,cash,,,voice
crypto pe 15664.68 lagaya yaar,15664.68,investment,unknown,,,hinglish
Zomato Gold annual plan 2920 from Indusind Bank account,2920,leisure,unknown,,IndusInd,english
"Ufff, H&M ne kat liya 12969, paytm se payment",12969,healthcare,upi,paytm,,hinglish
Fees 52283 to fees by Axis card,52283,eduation,card,,axis,ocr_receipt
i paid 3710.81 to Apollo Pharmacy using Paytm,3710.81,healthcare,upi,NA,,voice
Auto-debit for stocks 19665.69 from,19665.69,investment,CARD,,,ocr_upi
Paid 6004 to flatmate from Fi.,6004,shopping,UPI,fi,fi,ocr_upi
Paid 27479 for coaching with CRED,27479,education,upi,cred,,ocr_receipt
exam fee coaching class 26507 from IDFC account,26507,Education,unknown,,IDFC First,english
aaj home loan EMI ka 26521.00 bheja Fi Money kar ke,26521.00,loans,upi,--,fi,voice
32005 ki mutual fund SIP ki purchase credit card se,32005,investment,upi,cred,,hinglish
Croma purchase of 3155 using jupiter,3155,Shopping,upi,jupiter,jupiter,ocr_receipt
merchant se khana mangaya 2334.75 ka Union Bank card se payment,2334.75,food,card,,union bank,voice
Paid back 5509.18 to Karan for the movie tickets using Slice,5509.18,transfer,upi,slice,slice,english
IRCTC se 11831 ka recharge debit card kiya,11831,travel,card,,,ocr_receipt
  Added 45712 to recurring deposit from my savings. ,45712,investment,Unknown,,,english
UPI payment to Sneha for 5111.70 using slice.,5111.70,friends,upi,slice,slice,ocr_upi
1203 sip in recurring deposit through State Bank.,1203,education,unknown,,sbi,english
brother recharge of 4617.28 via cash.,4617.28,friends,cash,,,ocr_upi
kharcha Croma par 6911 ka Visa se kiya,6911,shopping,card,,,voice
"exam fee ko 24309 bheje, cash diya",24309,school,cash,,,hinglish
Paid 1208 to Zomato Gold via credit card,1208,entertainment,upi,cred,,ocr_receipt
1702 ka broadband payment done via paytm,1702,utilities,upi,paytm,,hinglish
petrol pump ke liye 2458.88 ka payment Fi se kiya.,2458.88,travel,upi,--,fi,english
electricity bill bill paid 437 using Niyo card,437,utilities,upi,niyo,niyo,voice
Ordered biryani from BigBasket 1828 paid by cash,1828,grocery,cash,,,english
Booked Coursera course for 53633 through Jupiter.,53633,education,upi,jupiter,jupiter,ocr_upi
"Bhook lag rahi thi, canteen se 2340.03 ka order niyo se kiya",2340.03,food,upi,niyo,niyo,hinglish
"H&M shopping, 3706 by CRED",3706,Shopping,upi,cred,,english
CRED to diagnostic center for 10339.,10339,medical,upi,cred,,english
Mastercard notification: 992 paid to broadband from Fi,992,utilities,upi,fi,fi,ocr_upi
SonyLIV for 1318.79 using cash,nan,entertainment,cash,,,ocr_upi
recurring deposit mein 17610 add kiya cash se,17610,invest,cash,,,hinglish
"13871 ka petrol Goibibo pe bharaya, phonepe se payment",13871,travel,upi,phonepe,,hinglish
"Dinner at BigBasket 1456 rupees, paytm",1456,food,upi,paytm,,english
