text,amount,category,payment_method,payment_provider,bank_account,text_source
stocks ki installment 44800 paid with PayTM,44800,investment,upi,paytm,,voice
KFC ko 471.20 diya Phone Pe se,471.20,food,upi,phonepe,,hinglish
Money sent to friend for 9418.31 via cash.,9418.31,friends,cash,,,ocr_upi
"For friend's treat, paid 5867 by bhim from State Bank",5867,friends,upi,bhim,sbi,english
mutual fund SIP ke liye 32711 ka SIP paytm se diya,32711,investment,upi,paytm,,hinglish
dentist consultation 21732 paid with Kotak Mastercard,21732,healthcare,card,,kotak,ocr_upi
Rahul for cab 1281.06 split niyo,1281.06,friends,upi,niyo,niyo,ocr_receipt
Sneha ki shaadi ka gift 3885 cash se bheja,3885,friends,cash,,,hinglish
bike loan EMI ka 20621.74 debit card se diya,20621.74,emi,card,,,hinglish
Invested 15457 in Groww via Google Pay,15457,investment,upi,gpay,,ocr_upi
diagnostic center checkup fee 7825 HDFC,7825,healthcare,unknown,,hdfc,ocr_receipt
fees coaching ka advance 3697.90 dedo,3697.90,education,unknown,,,hinglish
bhai DTH recharge de diya 3987 wala Fi se,3987,utilities,upi,fi,fi,voice
Croma - 19926 debited by credit card,19926,shopping,upi,cred,,ocr_upi
Indian Oil se 2779 ka recharge Niyo card se kiya,2779,travel,upi,niyo,niyo,hinglish
Yatra ride fare 5887.58 Paytm,5887.58,travel,upi,paytm,,ocr_receipt
credit card EMI EMI of 38020 done with gpay,38020,emi,upi,gpay,,ocr_upi
gold investment of 6122.90 done via bhim,6122.90,investment,upi,bhim,,voice
paytm se FirstCry ko 25297.00 ka payment,25297.00,shopping,upi,paytm,fi,ocr_upi
Medical bill of 12037 at PharmEasy via cash,12037,healthcare,cash,,,ocr_upi
44627.79 stationery ka payment kar diya credit card pe,44627.79,education,upi,cred,,hinglish
bhai rent de diya 512 wala Jupiter se,512,utilities,upi,jupiter,jupiter,voice
430 Steam ki membership renew kardi Visa pe se,430,entertainment,card,,,hinglish
Lunch at restaurant 2050.89 Niyo,2050.89,food,upi,niyo,niyo,ocr_receipt
IndiGo recharge of 9024 done with cash,9024,travel,cash,,,ocr_upi
Bewakoof pe shopping kiye 19253.44 Niyo se,19253.44,shopping,upi,niyo,niyo,hinglish
DTH recharge ka bill pay kiya 475 cash se,475,utilities,cash,,,hinglish
Meesho se 14004 ka bill pay kiya niyo se,14004,shopping,upi,niyo,niyo,hinglish
"education loan EMI kharcha, 23254 via Visa",23254,emi,card,,,ocr_upi
maintenance bill settled via CRED 1785,1785,utilities,upi,cred,,ocr_receipt
exam fee ke liye 42166 pay kiye PNB card se,42166,education,card,,pnb,hinglish
i did Cleartrip booking for 6149.39 with niyo,6149.39,travel,upi,niyo,niyo,voice
12651.80 for lab/medicine at lab test via Paytm,12651.80,healthcare,upi,paytm,,ocr_upi
"8193 gaye Flipkart pe, cash se settle kiya",8193,shopping,cash,,,hinglish
EMI ka installment 5927 credit card pe de diya,5927,emi,upi,cred,,hinglish
5422 Meesho ko diya cash se,5422,shopping,cash,,,voice
CRED se course ka 23839 ka bill pay kiya.,23839,education,upi,cred,,ocr_upi
Monthly education loan EMI of 6658 paid via card,6658,emi,card,,,hinglish
57321.50 udemy course liya Slice se,57321.50,education,upi,slice,slice,voice
FD SIP of 9782.28 paid using cred,9782.28,investment,upi,cred,,ocr_upi
2022 concert subscription auto-debit ho gaya via Phone Pe,2022,entertainment,upi,phonepe,,hinglish
card se installment ka 3608 bheja,3608,emi,card,,,english
"Coffee on me, Karan ko 2684 pay kiya",2684,friends,unknown,,,hinglish
Movie at Spotify 839 with Mastercard,839,entertainment,card,,,english
2217.23 rs Swiggy ko diya phonepe se,2217.23,food,upi,phonepe,,voice
friend bhai ko 3222 bej diya phonepe pe,3222,friends,upi,phonepe,,hinglish
bhai ke saath Zepto mein khana khaya 1262.06 ka bill cash se,1262.06,food,cash,,,voice
bike loan EMI ki installment 7384 de di credit card se,7384,emi,upi,cred,,english
recurring deposit account mein 42544 daale from,42544,investment,unknown,,,hinglish
Paid 773.73 for gas bill via cash,773.73,utilities,cash,,,ocr_receipt
25508 for education loan EMI through PayTM,25508,emi,upi,paytm,,english
"Yaar, Zepto ka bill 801 aaya, cash se clear kiya",801,food,cash,,,hinglish
JioMart 1641 rupees Mastercard,1641,food,card,,,ocr_receipt
flatmate borrowed 6488 gave cash back,6488,friends,cash,,,voice
8374 transferred for gold via cred.,8374,investment,upi,cred,,english
bhai roommate ko cash diya 7304 wapas,7304,friends,cash,,,voice
"7902 to eye clinic for medicine, paid with cash.",7902,healthcare,cash,,,english
Burger King pe 160 ka bill cash kiya,160,food,cash,,,hinglish
Cab fare 5298 to IndiGo.,5298,travel,unknown,,,english
31523.77 course ka payment kar diya Visa pe,31523.77,education,card,,,hinglish
broadband recharge ho gaya 796.32 ka from cred,796.32,utilities,upi,cred,,hinglish
"8708 ka petrol IRCTC pe bharaya, cash se payment",8708,travel,cash,,,hinglish
Doctor's fee 2680 paid by bhim,2680,healthcare,upi,bhim,,ocr_receipt
Google Pay se concert ko 2244 pay kiya,2244,entertainment,upi,gpay,,english
aaj PVR movie for 2086 on debit card from PNB,2086,entertainment,card,,pnb,voice
brother ko 9799 bheje Kotak ke through,9799,friends,unknown,,kotak,hinglish
aaj Karan se paise liye 1870 in cash,1870,friends,cash,,,voice
UPI payment to Hotstar for 263 via Fi,263,entertainment,upi,fi,fi,ocr_upi
fees course ke liye 5353.14 Fi kiya,5353.14,education,upi,fi,fi,voice
"Split the hotel cost with Ananya, my part 6737 Slice",6737,friends,upi,slice,slice,english
Coursera course ki fees 14663.45 transfer ki Kotak Mahindra se,14663.45,education,unknown,,kotak,hinglish
lab test ke liye 3665.34 advance diya jupiter pe,3665.34,healthcare,upi,jupiter,jupiter,hinglish
"Kharcha hua Amazon pe 17293.32, Niyo use kiya",17293.32,shopping,upi,niyo,niyo,hinglish
24702.63 gold mein daale via Niyo,24702.63,investment,upi,niyo,niyo,hinglish
"780.42 udd gaya cafe pe khane mein, cash diya",780.42,food,cash,,,hinglish
bhai se 22674 liya for Apollo Pharmacy phir cash diya,22674,healthcare,cash,,,voice
Bus ticket on Air India for 1358.,1358,travel,unknown,,,english
Priya ko diye 2629 Jupiter ke through.,2629,friends,upi,jupiter,jupiter,ocr_upi
Paid 29314 to books from Indusind Bank,29314,education,unknown,,indusind,english
tuition material 21888 through Fi Money,21888,education,upi,fi,fi,english
Movie at Spotify 388 with Niyo,388,entertainment,upi,niyo,niyo,english
recurring deposit auto debit of 42213 successful on niyo,42213,investment,upi,niyo,niyo,ocr_upi
course subscription renew kiya 2801 ka,2801,education,unknown,,,hinglish
SonyLIV ke live concert ke liye 726 pay kiye cash se,726,entertainment,cash,,,hinglish
index fund SIP deduction of 21884 by cash.,21884,investment,cash,,,english
517.76 INOX subscription ke liye de diye,517.76,entertainment,unknown,,,hinglish
18526.72 transferred for NPS via Jupiter.,18526.72,investment,upi,jupiter,jupiter,english
46383 FD mein daal diye niyo pe,46383,investment,upi,niyo,niyo,hinglish
For checkup at Netmeds 5032.27 rupees cash se.,5032.27,healthcare,cash,,,english
aaj SpiceJet ke liye 6477.06 diya card se,6477.06,travel,card,,,voice
INOX movie tickets 397 card,397,entertainment,card,,,english
"Online order on Lenskart for 5178.50, paid by Niyo",5178.50,shopping,upi,niyo,niyo,english
sovereign gold bond pe 16416 lagaya yaar,16416,investment,unknown,,,hinglish
mobile recharge bill 820 done via BHIM,820,utilities,upi,bhim,,english
gold investment of 9191 done,9191,investment,unknown,,,ocr_upi
Deducted 33550 for credit card EMI from Jupiter account,33550,emi,upi,cred,jupiter,english
mutual fund SIP ke liye 21639 ka payment phonepe kiya,21639,investment,upi,phonepe,,voice
"Yaar, education loan EMI ka paisa 23788.28 kat gaya Jupiter se",23788.28,emi,upi,jupiter,jupiter,hinglish
47706.66 ki crypto ki purchase Phone Pe se,47706.66,investment,upi,phonepe,,hinglish
"Rahul ke liye book mangaayi, 1396 advance diya",1396,friends,unknown,,,hinglish
NPS pe 46550 ka contribution bhim se,46550,investment,upi,bhim,,ocr_receipt
Steam mein 2314.89 ka payment cash se,2314.89,entertainment,cash,,,ocr_receipt
doctor ka bill 11557 CRED pe clear kiya,11557,healthcare,upi,cred,,hinglish
UPI payment to sister for 9586.11 using cash.,9586.11,friends,cash,,,ocr_upi
Spent 25834 on a quick Amazon order with Niyo,25834,shopping,upi,niyo,niyo,english
Petrol 3119 at Ola.,3119,travel,unknown,,,english
broadband ka bill 4806 diya,4806,utilities,unknown,,,voice
cash se Apple Music ko 1461 pay kiya,1461,entertainment,cash,,,english
"Lunch at Behrouz for 2412, paid by debit card",2412,food,card,,,hinglish
10096 for personal loan EMI through debit card,10096,emi,card,,,english
IRCTC ki cab ke 13446.92 Mastercard se transfer kar diye,13446.92,travel,card,,,hinglish
4280 sent to Sneha for weekend plan expenses using Phone Pe,4280,friends,upi,phonepe,,english
stocks SIP auto-debit 34375 ho gaya,34375,investment,card,,,hinglish
"mess pe food delivery, 1254 ka payment done via Fi Money",1254,food,upi,fi,fi,hinglish
Flipkart se 11211.66 ka bill pay kiya gpay se,11211.66,shopping,upi,gpay,,hinglish
5476.46 sent to Neha for weekend plan expenses using cash,5476.46,friends,cash,,,english
Apple Music concert ticket 2555 paid by gpay,2555,entertainment,upi,gpay,,voice
broadband bill paid 3516 using IDFC card,3516,utilities,card,,idfc,voice
Paid 56587 for books fees via credit card from Axis Bank.,56587,education,upi,cred,axis,ocr_upi
"checkup ke liye 20835.05 ka kharcha, cash",20835.05,healthcare,cash,,,ocr_upi
aaj Ajio order 29765 debit hua Mastercard se,29765,shopping,card,,,voice
rent recharge 4480 done by cash,4480,utilities,cash,,,ocr_receipt
12421 invested in gold today.,12421,investment,unknown,,,english
Priya ki shaadi ka gift 7496 CRED se bheja,7496,friends,upi,cred,,hinglish
For checkup at physio 5083 rupees slice se.,5083,healthcare,upi,slice,slice,english
Paid 375.86 for Zomato using cash from,375.86,food,cash,,,ocr_receipt
729 Zomato Gold subscription ke liye de diye,729,entertainment,unknown,,,hinglish
3689.14 for mobile recharge using PhonePe card,3689.14,utilities,upi,phonepe,,english
main personal loan EMI ka 31215.65 de diya credit card se,31215.65,emi,upi,cred,,voice
checkup 2187 UPI CRED.,2187,healthcare,upi,cred,,english
Recurring payment to Groww for 18753 via cash,18753,investment,upi,gpay,,ocr_upi
1718 for mobile recharge using BHIM card,1718,utilities,upi,bhim,,english
electricity bill pe 3685.96 spend kiya using Fi Money,3685.96,utilities,upi,fi,fi,hinglish
Auto-payment for mutual fund SIP of 38781.49 from BOB.,38781.49,investment,unknown,,bob,english
Ola booking amount 4442 with ICICI BHIM,4442,travel,upi,bhim,icici,ocr_receipt
SonyLIV recharge 569 using Visa,569,entertainment,card,,,ocr_receipt
paid 3843 for mutual fund SIP via CRED,3843,investment,upi,cred,,voice
Chipped in 8039.13 for friend's gift via Phone Pe,8039.13,friends,upi,phonepe,,english
"286 rupee restaurant ke liye nikle, card use kiya",286,food,card,,,hinglish
Successful payment of 832.52 to wifi bill with GPay,832.52,utilities,upi,gpay,fi,ocr_upi
Quick bite at food court 1596 with Kotak Mahindra slice,1596,food,upi,slice,kotak,english
water bill ke liye 3271.59 paytm kara,3271.59,utilities,upi,paytm,,voice
"Books ke liye 38417.35 ka kharcha, credit card se",38417.35,education,upi,cred,,hinglish
bhai se 13587 liya for Netmeds phir cash diya,13587,healthcare,cash,,,voice
Groww SIP deduction of 27553.35 by phonepe.,27553.35,investment,upi,phonepe,,english
2879 transferred for personal loan EMI using Visa,2879,emi,card,,,ocr_upi
"Zara shopping, 6940 by Paytm",6940,shopping,upi,paytm,,english
aaj FD ka 33730 debit hua Slice se,33730,investment,upi,slice,slice,voice
home loan EMI EMI of 12527 done with Google Pay,12527,emi,upi,gpay,,ocr_upi
"IRCTC me 855 pay kiya, mode cash.",855,travel,cash,,,english
debit card use karke credit card EMI ka 27238.13 dedo,27238.13,emi,upi,cred,,hinglish
830.48 Ananya ko diya for movie tickets via cash,830.48,friends,cash,,,hinglish
25584.16 transferred for school fees course fee,25584.16,education,unknown,,,english
gold ke liye 2987 ka SIP PayTM se diya,2987,investment,upi,paytm,,hinglish
"Bewakoof pe 12680.06 spend kare, slice ke saath",12680.06,shopping,upi,slice,slice,hinglish
MakeMyTrip recharge 5356 from account via cash,5356,travel,cash,,,voice
"Yaar, car loan EMI ka paisa 11333.61 kat gaya se",11333.61,emi,unknown,,,hinglish
diagnostic center ke liye 18319 pay kiya cash se,18319,healthcare,cash,,,hinglish
Karan ko 323 ka UPI payment cred se kiya.,323,friends,upi,cred,,ocr_upi
Spent 2252 on food from Haldirams with cash,2252,food,cash,,,english
"Sneha ke liye book mangaayi, 3148 advance diya",3148,friends,unknown,,,hinglish
Quick bite at Starbucks 394 with Bandhan bhim,394,food,upi,bhim,bandhan,english
"Just cleared my mobile recharge, 3569 paid on cash",3569,utilities,cash,,,english
Zepto 1746 wala order cash se kiya,1746,food,cash,,,english
CRED se canteen ko 1810.39 ka bill,1810.39,food,upi,cred,,ocr_upi
stocks investment of 15987 done via Mastercard,15987,investment,card,,,voice
"Bhai, kal dhaba pe 760.60 kharcha hua credit card pe",760.60,food,upi,cred,,hinglish
doctor ka 455.07 ka bill Bank of Baroda ke card se pay,455.07,healthcare,card,,bob,hinglish
25745 ki EMI bhari YES BANK ke through,25745,emi,unknown,,yes bank,hinglish
290.47 Steam ki membership renew kardi PayTM pe se,290.47,entertainment,upi,paytm,,hinglish
Monthly personal loan EMI of 33737.68 paid via debit card,33737.68,emi,card,,,hinglish
Chipped in 7239.68 for Arjun's gift via Slice,7239.68,friends,upi,slice,slice,english
Sent 5345.44 for HP petrol via cash from .,5345.44,travel,cash,,,english
806.24 udhar diya Box8 mein khane ka bill cash se,806.24,food,cash,,,voice
Paytm se sister ko 4182 transfer.,4182,friends,upi,paytm,,ocr_upi
Lenskart purchase for 23950.94 using credit card,23950.94,shopping,upi,cred,,ocr_upi
Flipkart - 28874 debited by niyo,28874,shopping,upi,niyo,niyo,ocr_upi
36833 transferred for home loan EMI using credit card,36833,emi,upi,cred,,ocr_upi
electricity bill ka bill pay kiya 1472.66 Fi se,1472.66,utilities,upi,fi,fi,hinglish
main Indian Oil ko 2012 de diya cash me,2012,travel,cash,,,voice
"1206 debit hua Netflix ke liye, payment method paytm",1206,entertainment,upi,paytm,,hinglish
MedPlus ko 9621.61 ka installment phonepe se,9621.61,healthcare,upi,phonepe,,ocr_upi
"dhaba ka online order, 2449.81 debit hua Visa se",2449.81,food,card,,,hinglish
18657 gone for EMI,18657,emi,unknown,,,english
stationery course 36390 by Slice,36390,education,upi,slice,slice,english
"Went to INOX, spent 1016, paid by cash",1016,entertainment,cash,,,english
i paid personal loan EMI 8844.86 with card from,8844.86,emi,card,,,voice
"Tata CLiQ order paid, 24959.75 deducted via Mastercard",24959.75,shopping,card,,,hinglish
auto travel expense 2772 deducted from Federal Bank,2772,travel,unknown,,federal bank,hinglish
aaj electricity bill pay kiya 4283 from BOB,4283,utilities,unknown,,bob,voice
2359 Zomato Gold subscription ke liye de diye,2359,entertainment,unknown,,,hinglish
main 16422.48 doctor ko Paytm se de diya,16422.48,healthcare,upi,paytm,,voice
41697 invested in mutual fund SIP today.,41697,investment,unknown,,,english
Paid 24063.25 to upGrad from ICICI Bank,24063.25,education,unknown,,icici,english
auto recharge of 14905.23 using cash.,14905.23,travel,cash,,,english
installment EMI of 12091 done with Mastercard,12091,emi,card,,,ocr_upi
home loan EMI auto-debit of 29187.99 from on debit card,29187.99,emi,card,,,ocr_upi
food court bill paid 2248 via Visa,2248,food,card,,,english
Cleartrip for 9202 using slice,9202,travel,upi,slice,slice,voice
Paid 6953.50 for electronics store shopping with Union Bank card,6953.50,shopping,card,,union bank,ocr_receipt
Netflix pe movie dekhne ka 2575 spend kiya,2575,entertainment,unknown,,,hinglish
lab test bill of 4148 on phonepe.,4148,healthcare,upi,phonepe,,english
16832 paid to checkup for checkup using Visa,16832,healthcare,card,,,ocr_upi
concert for 1943 using Google Pay,1943,entertainment,upi,gpay,,ocr_upi
cash se course ko 39161.20,39161.20,education,cash,,,english
"electricity bill ke liye cash diya 4037 ki, baad me debit card se adjust karunga",4037,utilities,card,,,hinglish
index fund SIP deduction of 22289.34 by gpay.,22289.34,investment,upi,gpay,,english
main 7334 doctor ko cash se de diya,7334,healthcare,cash,,,voice
electricity bill bill settled via slice 3114.85,3114.85,utilities,upi,slice,slice,ocr_receipt
friend bhai ko 6572 bej diya niyo pe,6572,friends,upi,niyo,niyo,hinglish
Uber ke liye 7839.53 ka payment Jupiter se kiya.,7839.53,travel,upi,jupiter,jupiter,english
aaj Sneha se paise liye 9146 in cash,9146,friends,cash,,,voice
friend ko 6380.44 ka UPI payment Niyo se kiya.,6380.44,friends,upi,niyo,niyo,ocr_upi
Hotstar pe 745 lagaye for prime membership using jupiter,745,entertainment,upi,jupiter,jupiter,hinglish
upGrad coaching ka advance 40807 dedo,40807,education,unknown,,,hinglish
kharcha Meesho par 15027 ka slice se kiya,15027,shopping,upi,slice,slice,voice
sister ka udhaar 814.30 vapas kiya Fi Money pe,814.30,friends,upi,fi,fi,voice
Rahul ko 2818 udhaar diya cash se,2818,friends,cash,,,hinglish
"27249 gaye electronics store pe, Fi Money se settle kiya",27249,shopping,upi,fi,fi,hinglish
i paid Coursera 34137 from Canara Bank using card,34137,education,card,,canara,voice
"BigBasket se biryani mangwai, 1816.16 pay kiya Fi card se",1816.16,food,upi,fi,fi,hinglish
5466 ka credit card EMI bhej diya paytm se,5466,emi,upi,paytm,,hinglish
Fi Money se 2849.85 concert ko,2849.85,entertainment,upi,fi,fi,ocr_upi
"Went to Steam, spent 2409, paid by debit card",2409,entertainment,card,,,english
Payment to FirstCry for 224.95 via Google Pay from Union Bank,224.95,shopping,upi,gpay,union bank,english
Rapido fare 5387 debited by BHIM,5387,travel,upi,bhim,,ocr_upi
1034.28 Netmeds pe kharch hua Mastercard se,1034.28,healthcare,card,,,hinglish
Auto-payment for FD of 29251 from HDFC.,29251,investment,unknown,,hdfc,english
Spent 15090.41 on books course materials,15090.41,education,unknown,,,ocr_receipt
MedPlus ko 24539 diya cash se,24539,healthcare,cash,,,hinglish
